time_s,Thumb_MCP,Thumb_IP,Thumb_Index_abd,Index_MCP,Index_PIP,Index_Middle_abd,Middle_MCP,Middle_PIP,Middle_Ring_abd,Ring_MCP,Ring_PIP,Ring_Little_abd,Little_MCP,Little_PIP
0.175,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.484536082474225,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.18,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.185,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.19,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.195,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.2,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.205,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.21,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.215,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.22,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.225,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.23,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.235,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.24,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.245,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.25,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.255,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.26,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.265,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.27,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.275,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.28,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.285,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.29,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.295,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.3,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.305,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.31,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.315,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.314814814814816,1.0044642857142856,5.516129032258065
0.32,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.314814814814816,1.0044642857142856,5.516129032258065
0.325,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.314814814814816,1.0044642857142856,5.516129032258065
0.33,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.335,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.34,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.345,5.816326530612245,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.35,5.969387755102041,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.355,5.969387755102041,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.36,5.969387755102041,18.418277680140598,-7.279411764705883,23.87033398821218,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.365,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.37,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.375,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.370233702337025,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.38,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.385,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.39,5.816326530612245,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.395,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.4,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.405,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.370233702337025,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.41,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.415,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.42,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.425,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.43,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.435,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.44,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.445,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.45,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.455,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.46,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.465,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.47,5.816326530612245,18.418277680140598,-7.205882352941176,24.017681728880156,24.484536082474225,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.8625954198473282,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.475,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.484536082474225,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.48,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.484536082474225,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.485,5.969387755102041,18.418277680140598,-7.279411764705883,24.017681728880156,24.484536082474225,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.79746835443038,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.49,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.495,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.5,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.505,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.51,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.515,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-1.9341563786008231,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
0.52,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.525,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.53,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.535,5.969387755102041,18.558875219683657,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7656903765690375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.3765432098765435,1.0044642857142856,5.516129032258065
0.54,5.969387755102041,18.418277680140598,-7.205882352941176,24.017681728880156,24.810996563573884,-3.7238493723849375,5.279503105590062,23.247232472324722,-2.0164609053497937,2.9580152671755724,3.9556962025316458,-7.314814814814816,1.0044642857142856,5.516129032258065
